Date,Revenue,COGS,is_gross_loss,gross_loss_amount,is_revenue_outlier,is_cogs_outlier,gross_profit,gross_margin
2017-03-12,3116003.75,2481856.51,0,0.0,0,0,634147.2400000002,0.2035129899955994
2017-03-13,4924647.72,4152542.23,0,0.0,0,0,772105.4899999998,0.15678390291031818
2017-03-14,5669415.23,4519981.15,0,0.0,0,0,1149434.08,0.20274296966602673
2017-03-15,7298281.44,5862653.36,0,0.0,0,0,1435628.08,0.19670768958452226
2017-03-16,7437742.79,6020449.52,0,0.0,0,0,1417293.2700000005,0.19055421920552867
2017-03-17,7834618.24,6274517.1,0,0.0,0,0,1560101.1400000006,0.19912918437235821
2017-03-18,5974783.9,4875618.15,0,0.0,0,0,1099165.75,0.18396744859676012
2017-03-19,5122059.27,4468071.53,0,0.0,0,0,653987.7399999993,0.127680627170876
2017-03-20,5574811.65,4750949.98,0,0.0,0,0,823861.6699999999,0.14778287083474828
2017-03-21,6395400.59,5699224.23,0,0.0,0,0,696176.3599999994,0.10885578631126833
2017-03-22,6704488.72,5884865.16,0,0.0,0,0,819623.5599999996,0.12224997225440923
2017-03-23,8227253.04,7586583.97,0,0.0,0,0,640669.0700000003,0.07787156501509528
2017-03-24,8043513.7,7275137.93,0,0.0,0,0,768375.7700000005,0.09552737754397067
2017-03-25,5949599.34,5438511.57,0,0.0,0,0,511087.76999999955,0.08590288871451965
2017-03-26,5631526.96,5140078.21,0,0.0,0,0,491448.75,0.08726740606778521
2017-03-27,6690279.11,5981854.17,0,0.0,0,0,708424.9400000004,0.10588869737005642
2017-03-28,7528150.84,6808020.58,0,0.0,0,0,720130.2599999998,0.09565831972622905
2017-03-29,8839810.76,8216778.38,0,0.0,0,0,623032.3799999999,0.0704802848064589
2017-03-30,17516038.82,16224964.49,0,0.0,1,1,1291074.33,0.07370812221116098
2017-03-31,16556662.03,15209810.1,0,0.0,1,1,1346851.9299999997,0.08134803546509306
2017-04-01,15808755.61,14645912.76,0,0.0,1,1,1162842.8499999996,0.07355688699902671
2017-04-02,14750037.65,13407725.54,0,0.0,1,1,1342312.1100000013,0.09100397855594634
2017-04-03,11986923.68,10898039.76,0,0.0,1,1,1088883.92,0.09083931366116782
2017-04-04,3822590.98,3438348.87,0,0.0,0,0,384242.10999999987,0.10051876123037361
2017-04-05,4629254.97,4199168.99,0,0.0,0,0,430085.9799999995,0.09290609024285382
2017-04-06,3991728.43,3603945.57,0,0.0,0,0,387782.86000000034,0.09714660373326056
2017-04-07,3428956.51,3033332.62,0,0.0,0,0,395623.88999999966,0.11537734259569238
2017-04-08,3512061.04,3104040.68,0,0.0,0,0,408020.35999999987,0.11617689879330795
2017-04-09,5195329.1,4683867.18,0,0.0,0,0,511461.9199999999,0.09844649109909129
2017-04-10,4956146.85,4458418.44,0,0.0,0,0,497728.4099999992,0.10042648554693234
2017-04-11,6400896.15,5775011.4,0,0.0,0,0,625884.75,0.09778080058368077
2017-04-12,6346191.53,5932271.71,0,0.0,0,0,413919.8200000003,0.06522334191196405
2017-04-13,6080699.31,5675033.32,0,0.0,0,0,405665.9899999993,0.06671370665095415
2017-04-14,5046450.29,4501125.15,0,0.0,0,0,545325.1399999997,0.10806113379945721
2017-04-15,5118767.2,4382670.97,0,0.0,0,0,736096.2300000004,0.14380342008911842
2017-04-16,5550880.17,4613246.21,0,0.0,0,0,937633.96,0.16891626756194233
2017-04-17,6659045.31,5533903.49,0,0.0,0,0,1125141.8199999994,0.1689644337320179
2017-04-18,8056843.67,6512827.94,0,0.0,0,0,1544015.7299999995,0.19164027418692606
2017-04-19,8628781.58,6869166.87,0,0.0,0,0,1759614.71,0.20392389049208035
2017-04-20,7240460.1,5704449.86,0,0.0,0,0,1536010.2399999993,0.21214262889177435
2017-04-21,5516371.41,4399591.55,0,0.0,0,0,1116779.8600000003,0.20244827206078211
2017-04-22,5307716.56,4273571.86,0,0.0,0,0,1034144.6999999993,0.19483796625342015
2017-04-23,7933547.43,6292750.65,0,0.0,0,0,1640796.7799999993,0.2068175421496156
2017-04-24,7075130.23,5783275.04,0,0.0,0,0,1291855.1900000004,0.1825910121798564
2017-04-25,8289377.68,6751931.23,0,0.0,0,0,1537446.4499999993,0.18547187851139138
2017-04-26,11677117.94,9490915.85,0,0.0,1,1,2186202.09,0.18722103358322337
2017-04-27,10910842.34,8767860.5,0,0.0,1,1,2142981.84,0.19640846904584636
2017-04-28,8873238.46,7052027.5,0,0.0,0,0,1821210.960000001,0.20524760697122083
2017-04-29,13969061.08,11193381.32,0,0.0,1,1,2775679.76,0.1987019559943108
2017-04-30,12763691.95,10213945.04,0,0.0,1,1,2549746.91,0.19976562580703777
2017-05-01,10437173.89,8248934.13,0,0.0,1,0,2188239.7600000007,0.20965826411080332
2017-05-02,10668293.77,8545428.77,0,0.0,1,1,2122865.0,0.1989882398973346
2017-05-03,11066087.91,8850240.81,0,0.0,1,1,2215847.0999999996,0.20023761947504712
2017-05-04,5096072.55,4205229.55,0,0.0,0,0,890843.0,0.17480971694565065
2017-05-05,5663567.39,4486107.35,0,0.0,0,0,1177460.04,0.20790077329688136
2017-05-06,3743378.15,2996412.53,0,0.0,0,0,746965.6200000001,0.19954319068726736
2017-05-07,4893557.72,3947883.38,0,0.0,0,0,945674.3399999999,0.1932488373714329
2017-05-08,5867384.27,4768855.8,0,0.0,0,0,1098528.4699999997,0.18722626973944556
2017-05-09,6383091.75,5203605.53,0,0.0,0,0,1179486.2199999997,0.18478290242342196
2017-05-10,7501996.22,6032076.17,0,0.0,0,0,1469920.0499999998,0.1959371888353204
2017-05-11,10239562.28,8268973.88,0,0.0,1,0,1970588.3999999994,0.192448499859117
2017-05-12,8320439.9,6726540.41,0,0.0,0,0,1593899.4900000002,0.19156432942926493
2017-05-13,7357524.23,5896933.82,0,0.0,0,0,1460590.4100000001,0.19851656132432471
2017-05-14,6662133.39,5287890.68,0,0.0,0,0,1374242.71,0.20627667288420956
2017-05-15,7541584.53,6196974.67,0,0.0,0,0,1344609.8600000003,0.17829275196097288
2017-05-16,6978902.38,5556954.23,0,0.0,0,0,1421948.1499999994,0.20374954005303045
2017-05-17,7526190.32,5942140.35,0,0.0,0,0,1584049.9700000007,0.21047168655708412
2017-05-18,10554187.11,8417567.55,0,0.0,1,1,2136619.5599999987,0.20244283503137542
2017-05-19,8723026.23,6978931.62,0,0.0,0,0,1744094.6100000003,0.19994146114129022
2017-05-20,6210104.92,4916762.05,0,0.0,0,0,1293342.87,0.20826425425353362
2017-05-21,7924193.43,6410830.66,0,0.0,0,0,1513362.7699999996,0.19098003896151733
2017-05-22,7701304.95,6167091.35,0,0.0,0,0,1534213.6000000006,0.19921475775348962
2017-05-23,8875094.41,7259320.81,0,0.0,0,0,1615773.6000000006,0.1820570605062443
2017-05-24,9809118.2,7989958.15,0,0.0,1,0,1819160.0499999989,0.1854560229481177
2017-05-25,12997641.6,10345551.33,0,0.0,1,1,2652090.2699999996,0.2040439605597372
2017-05-26,10924584.92,8936147.49,0,0.0,1,1,1988437.4299999997,0.18201491814665666
2017-05-27,6842735.97,5377732.71,0,0.0,0,0,1465003.2599999998,0.21409612564665415
2017-05-28,6133951.19,4817050.8,0,0.0,0,0,1316900.3900000006,0.21469039273525756
2017-05-29,7513494.18,5975112.76,0,0.0,0,0,1538381.42,0.20474913311239165
2017-05-30,15437626.24,12468271.46,0,0.0,1,1,2969354.7799999993,0.19234529543837428
2017-05-31,17314841.86,13846685.08,0,0.0,1,1,3468156.7799999993,0.20029965090307786
2017-06-01,17639270.88,14102311.81,0,0.0,1,1,3536959.0699999984,0.20051617178861525
2017-06-02,17528852.88,14154253.77,0,0.0,1,1,3374599.1099999994,0.19251682543644005
2017-06-03,15308256.14,12312510.57,0,0.0,1,1,2995745.5700000003,0.1956947638321918
2017-06-04,4982217.86,4015671.63,0,0.0,0,0,966546.2300000004,0.19399919015183337
2017-06-05,6879970.92,5535512.4,0,0.0,0,0,1344458.5199999996,0.1954163085328854
2017-06-06,5342823.74,4216558.08,0,0.0,0,0,1126265.6600000001,0.21079970345418883
2017-06-07,7640608.49,6119021.16,0,0.0,0,0,1521587.33,0.19914478434426366
2017-06-08,7229728.05,5870597.71,0,0.0,0,0,1359130.3399999999,0.1879919037895208
2017-06-09,6070420.59,4805414.43,0,0.0,0,0,1265006.1600000001,0.2083885525302622
2017-06-10,6331260.25,5062026.02,0,0.0,0,0,1269234.2300000004,0.20047102470633718
2017-06-11,6522568.24,5237226.84,0,0.0,0,0,1285341.4000000004,0.19706062898929522
2017-06-12,6628740.01,5335810.64,0,0.0,0,0,1292929.37,0.19504903919138625
2017-06-13,9097973.24,7325847.9,0,0.0,0,0,1772125.3399999999,0.19478243046579896
2017-06-14,10026676.46,8103723.85,0,0.0,1,0,1922952.6100000013,0.191783650112911
2017-06-15,7940593.56,6369139.96,0,0.0,0,0,1571453.5999999996,0.19790127628695803
2017-06-16,7143718.68,5840484.65,0,0.0,0,0,1303234.0299999993,0.1824307602773629
2017-06-17,7455304.37,6136710.77,0,0.0,0,0,1318593.6000000006,0.17686650129349454
2017-06-18,7827068.5,6257008.19,0,0.0,0,0,1570060.3099999996,0.2005936590436125
2017-06-19,7342525.83,5820728.91,0,0.0,0,0,1521796.92,0.20725795934993665
2017-06-20,8225238.75,6368214.24,0,0.0,0,0,1857024.5099999998,0.22577150237736257
2017-06-21,10655514.59,8609715.32,0,0.0,1,1,2045799.2699999996,0.1919944131013573
2017-06-22,9198620.13,7431185.52,0,0.0,0,0,1767434.6100000013,0.19214127608506876
2017-06-23,6526283.84,5230359.86,0,0.0,0,0,1295923.9799999995,0.19856996903156446
2017-06-24,7602436.11,6685562.91,0,0.0,0,0,916873.2000000002,0.12060255248892847
2017-06-25,7066545.51,6587328.34,0,0.0,0,0,479217.1699999999,0.06781491314558873
2017-06-26,7983541.46,7671373.55,0,0.0,0,0,312167.91000000015,0.039101432811999216
2017-06-27,9250037.34,9101777.72,0,0.0,0,1,148259.61999999918,0.016028002325880253
2017-06-28,11067229.74,10779722.88,0,0.0,1,1,287506.8599999994,0.025978213767522223
2017-06-29,14575854.67,14163551.21,0,0.0,1,1,412303.45999999903,0.02828674333921573
2017-06-30,10343460.86,10016805.64,0,0.0,1,1,326655.2199999988,0.031580843628773475
2017-07-01,9399552.7,9077728.29,0,0.0,0,1,321824.41000000015,0.03423826859335553
2017-07-02,8465410.55,8425628.54,0,0.0,0,1,39782.01000000164,0.004699359796554892
2017-07-03,7335280.55,7353625.52,1,18344.96999999974,0,0,-18344.96999999974,-0.002500922749300944
2017-07-04,1548331.57,1505172.52,0,0.0,0,0,43159.05000000005,0.027874552735497115
2017-07-05,2498941.43,2468637.84,0,0.0,0,0,30303.590000000317,0.012126570729591016
2017-07-06,3806545.74,3785638.98,0,0.0,0,0,20906.760000000242,0.005492318082587979
2017-07-07,3910669.38,3735165.73,0,0.0,0,0,175503.6499999999,0.044878160986342425
2017-07-08,2775904.89,2709365.34,0,0.0,0,0,66539.55000000028,0.023970399792768216
2017-07-09,4305575.04,4091213.73,0,0.0,0,0,214361.31000000006,0.04978691766106115
2017-07-10,4406742.02,4296558.78,0,0.0,0,0,110183.23999999929,0.025003333415011052
2017-07-11,4944810.32,4863855.67,0,0.0,0,0,80954.65000000037,0.016371639104652322
2017-07-12,4751983.65,4543652.2,0,0.0,0,0,208331.4500000002,0.04384094419180087
2017-07-13,6163660.52,5965250.9,0,0.0,0,0,198409.61999999918,0.03219022516833864
2017-07-14,4470547.96,4429144.59,0,0.0,0,0,41403.37000000011,0.009261363566715905
2017-07-15,4914470.82,4964833.31,1,50362.48999999929,0,0,-50362.48999999929,-0.010247795102382821
2017-07-16,5679726.46,5555676.19,0,0.0,0,0,124050.26999999955,0.02184088809093802
2017-07-17,5903451.12,5721733.07,0,0.0,0,0,181718.0499999998,0.030781664200515955
2017-07-18,5722567.0,5454385.63,0,0.0,0,0,268181.3700000001,0.04686382352535149
2017-07-19,5823778.88,5343161.22,0,0.0,0,0,480617.66000000015,0.08252676997242041
2017-07-20,7767875.77,6983084.24,0,0.0,0,0,784791.5299999993,0.10103039147857013
2017-07-21,7742137.96,6801188.17,0,0.0,0,0,940949.79,0.12153616931930777
2017-07-22,5031209.52,4280297.37,0,0.0,0,0,750912.1499999994,0.1492508207052366
2017-07-23,5822844.6,4618045.67,0,0.0,0,0,1204798.9299999997,0.20690899599140938
2017-07-24,5657508.49,4478937.41,0,0.0,0,0,1178571.08,0.20831980757663873
2017-07-25,7277905.64,5735726.58,0,0.0,0,0,1542179.0599999996,0.2118987434412518
2017-07-26,8323356.74,6749350.5,0,0.0,0,0,1574006.2400000002,0.1891071462113013
2017-07-27,10162217.48,8082143.68,0,0.0,1,0,2080073.8000000007,0.20468699908201538
2017-07-28,8483149.48,6878556.14,0,0.0,0,0,1604593.3400000008,0.18915066200153774
2017-07-29,7623158.15,6127361.47,0,0.0,0,0,1495796.6800000006,0.1962174535235112
2017-07-30,8808543.18,8256517.97,0,0.0,0,0,552025.21,0.06266929714931589
2017-07-31,9466549.72,11128407.08,1,1661857.3599999994,0,1,-1661857.3599999994,-0.17555048134263634
2017-08-01,7103485.92,8893176.14,1,1789690.2200000007,0,1,-1789690.2200000007,-0.2519453462927397
2017-08-02,6242432.38,8556480.36,1,2314047.9799999995,0,1,-2314047.9799999995,-0.37069652326774577
2017-08-03,6560878.74,8998020.07,1,2437141.33,0,1,-2437141.33,-0.37146568723201245
2017-08-04,5472043.99,7638550.59,1,2166506.5999999996,0,0,-2166506.5999999996,-0.39592273087702273
2017-08-05,1626028.13,2192300.16,1,566272.0300000003,0,0,-566272.0300000003,-0.3482547562076926
2017-08-06,2056024.63,2936220.92,1,880196.29,0,0,-880196.29,-0.4281059074666825
2017-08-07,2070918.21,2673620.96,1,602702.75,0,0,-602702.75,-0.29103165305596496
2017-08-08,2631383.27,3603508.2,1,972124.9300000002,0,0,-972124.9300000002,-0.36943494362187695
2017-08-09,2635632.31,3591835.02,1,956202.71,0,0,-956202.71,-0.36279821975622994
2017-08-10,3124252.01,4079777.28,1,955525.27,0,0,-955525.27,-0.30584129159286355
2017-08-11,3164344.57,4365179.69,1,1200835.1200000006,0,0,-1200835.1200000006,-0.3794893676828629
2017-08-12,2404905.33,3325606.06,1,920700.73,0,0,-920700.73,-0.3828428165195176
2017-08-13,2375693.54,3146463.17,1,770769.6299999999,0,0,-770769.6299999999,-0.32443983915534824
2017-08-14,3038574.28,4128458.45,1,1089884.1700000004,0,0,-1089884.1700000004,-0.3586827470941406
2017-08-15,2570726.93,3709393.15,1,1138666.2199999997,0,0,-1138666.2199999997,-0.4429355007379176
2017-08-16,3226436.89,4462853.41,1,1236416.52,0,0,-1236416.52,-0.38321422738257865
2017-08-17,4035498.92,5750566.25,1,1715067.33,0,0,-1715067.33,-0.4249951155977512
2017-08-18,3226338.29,4356894.77,1,1130556.4799999995,0,0,-1130556.4799999995,-0.350414735957524
2017-08-19,2594209.32,3620782.22,1,1026572.9000000004,0,0,-1026572.9000000004,-0.3957170657300701
2017-08-20,2793076.6,3941814.02,1,1148737.42,0,0,-1148737.42,-0.41128031361545897
2017-08-21,2634922.72,3676913.21,1,1041990.4899999998,0,0,-1041990.4899999998,-0.3954539091757498
2017-08-22,3146373.54,4106696.92,1,960323.3799999999,0,0,-960323.3799999999,-0.30521594711859923
2017-08-23,3476965.73,4769850.97,1,1292885.2399999998,0,0,-1292885.2399999998,-0.3718429632034365
2017-08-24,4910360.99,6796852.79,1,1886491.7999999998,0,0,-1886491.7999999998,-0.3841859700013623
2017-08-25,3349335.96,4548124.98,1,1198789.0200000005,0,0,-1198789.0200000005,-0.3579184155655739
2017-08-26,2646726.51,3741666.75,1,1094940.2400000002,0,0,-1094940.2400000002,-0.41369602634161107
2017-08-27,2383553.18,3067888.41,1,684335.23,0,0,-684335.23,-0.28710717920713646
2017-08-28,3635080.01,5161278.75,1,1526198.7400000002,0,0,-1526198.7400000002,-0.4198528604051277
2017-08-29,7306573.99,9554867.54,1,2248293.549999999,0,1,-2248293.549999999,-0.30770831214151556
2017-08-30,6946636.36,9396255.8,1,2449619.4400000004,0,1,-2449619.4400000004,-0.3526338954641927
2017-08-31,7907948.51,10017576.0,1,2109627.49,0,1,-2109627.49,-0.2667730432655536
2017-09-01,5962206.68,7605277.51,1,1643070.83,0,0,-1643070.83,-0.2755809917679674
2017-09-02,6245530.26,7453975.27,1,1208445.0099999998,0,0,-1208445.0099999998,-0.19348957729651603
2017-09-03,2366258.16,2028274.79,0,0.0,0,0,337983.3700000001,0.14283452909466146
2017-09-04,3110959.61,2696832.33,0,0.0,0,0,414127.2799999998,0.13311882245877174
2017-09-05,4156708.13,3697301.2,0,0.0,0,0,459406.9299999997,0.11052181573306658
2017-09-06,3962558.61,3470517.33,0,0.0,0,0,492041.2799999998,0.12417261886253837
2017-09-07,3177169.11,2911789.0,0,0.0,0,0,265380.10999999987,0.08352722213140235
2017-09-08,2758623.23,2466116.27,0,0.0,0,0,292506.95999999996,0.1060336753562392
2017-09-09,3407389.12,3057748.67,0,0.0,0,0,349640.4500000002,0.10261242191205922
2017-09-10,2833078.04,2447241.71,0,0.0,0,0,385836.3300000001,0.1361897994168915
2017-09-11,4351501.62,3874079.03,0,0.0,0,0,477422.5900000003,0.1097144461134316
2017-09-12,5272757.92,4657582.93,0,0.0,0,0,615174.9900000002,0.11667044065622498
2017-09-13,4375381.18,3897483.92,0,0.0,0,0,477897.2599999998,0.10922414307226137
2017-09-14,2944995.39,2598454.0,0,0.0,0,0,346541.39000000013,0.11767128436829238
2017-09-15,4050240.35,3493814.51,0,0.0,0,0,556425.8400000003,0.13738094333093104
2017-09-16,3998480.39,3572766.48,0,0.0,0,0,425713.91000000015,0.10646892531089795
2017-09-17,3646297.83,3324722.05,0,0.0,0,0,321575.78000000026,0.08819240637838963
2017-09-18,4708998.08,4108242.1,0,0.0,0,0,600755.98,0.12757617858276976
2017-09-19,5863767.93,5193156.23,0,0.0,0,0,670611.6999999993,0.11436532072987399
2017-09-20,4348094.84,3813888.37,0,0.0,0,0,534206.4699999997,0.12285989373681641
2017-09-21,3941062.22,3437534.89,0,0.0,0,0,503527.3300000001,0.1277643695764844
2017-09-22,4296469.47,3871217.73,0,0.0,0,0,425251.73999999976,0.09897701891502089
2017-09-23,4068464.64,3622953.87,0,0.0,0,0,445510.77,0.1095034145362512
2017-09-24,3893369.27,3496467.09,0,0.0,0,0,396902.18000000017,0.10194311211584617
2017-09-25,5274815.56,4684517.64,0,0.0,0,0,590297.9199999999,0.11190873183819909
2017-09-26,5803004.55,5062124.41,0,0.0,0,0,740880.1399999997,0.12767181786890028
2017-09-27,7446035.82,6568633.22,0,0.0,0,0,877402.6000000006,0.11783486155724679
2017-09-28,7777371.32,7033425.19,0,0.0,0,0,743946.1299999999,0.0956552155465299
2017-09-29,5297992.65,4816175.26,0,0.0,0,0,481817.3900000006,0.09094338588786086
2017-09-30,5604370.48,4849617.32,0,0.0,0,0,754753.1600000001,0.13467224600754804
2017-10-01,4057941.88,3476480.87,0,0.0,0,0,581461.0099999998,0.1432896347938822
2017-10-02,2879522.46,2342981.57,0,0.0,0,0,536540.8900000001,0.1863298159514964
2017-10-03,2733645.95,2251158.64,0,0.0,0,0,482487.31000000006,0.17649956096179903
2017-10-04,3991921.57,3166198.46,0,0.0,0,0,825723.1099999999,0.20684853034324518
2017-10-05,3219806.7,2540926.63,0,0.0,0,0,678880.0700000003,0.21084497712238448
2017-10-06,2919860.88,2393697.54,0,0.0,0,0,526163.3399999999,0.18020151014866156
2017-10-07,3614512.4,2790501.3,0,0.0,0,0,824011.1000000001,0.22797296254952676
2017-10-08,3915909.65,3064193.34,0,0.0,0,0,851716.31,0.21750152228359
2017-10-09,3295589.64,2601027.16,0,0.0,0,0,694562.48,0.21075514729437003
2017-10-10,3865996.54,3056078.01,0,0.0,0,0,809918.5300000003,0.20949799660193183
2017-10-11,5115944.9,4157714.79,0,0.0,0,0,958230.1100000003,0.18730266426442557
2017-10-12,4480692.67,3480805.66,0,0.0,0,0,999887.0099999998,0.2231545619485658
2017-10-13,3073492.71,2485145.78,0,0.0,0,0,588346.9300000002,0.19142616739767707
2017-10-14,3790006.69,2996354.65,0,0.0,0,0,793652.04,0.20940650107401262
2017-10-15,3744243.63,2920145.88,0,0.0,0,0,824097.75,0.2200972563315812
2017-10-16,4113305.99,3202804.6,0,0.0,0,0,910501.3900000001,0.22135513190935743
2017-10-17,4345077.6,3330124.96,0,0.0,0,0,1014952.6399999997,0.23358676954354043
2017-10-18,6078621.94,4769081.72,0,0.0,0,0,1309540.2200000007,0.21543373365312476
2017-10-19,3916465.28,3063562.45,0,0.0,0,0,852902.8299999996,0.21777362213715312
2017-10-20,3454637.53,2776840.51,0,0.0,0,0,677797.02,0.19619917114719704
2017-10-21,3395571.6,2700303.7,0,0.0,0,0,695267.8999999999,0.20475724911823384
2017-10-22,3560322.33,2849008.19,0,0.0,0,0,711314.1400000001,0.19978925335111444
2017-10-23,3915143.5,3019168.91,0,0.0,0,0,895974.5899999999,0.2288484674955081
2017-10-24,3172297.01,2492929.42,0,0.0,0,0,679367.5899999999,0.21415636299452298
2017-10-25,6656072.71,5320570.98,0,0.0,0,0,1335501.7299999995,0.20064410173788494
2017-10-26,5244501.34,4208554.22,0,0.0,0,0,1035947.1200000001,0.1975301468795125
2017-10-27,3452345.34,2711681.12,0,0.0,0,0,740664.2199999997,0.21453943538568473
2017-10-28,3658997.27,2958790.37,0,0.0,0,0,700206.8999999999,0.19136578913052862
2017-10-29,7644126.36,6130363.53,0,0.0,0,0,1513762.83,0.19802954042219678
2017-10-30,7135440.35,5691818.99,0,0.0,0,0,1443621.3599999994,0.2023170665283467
2017-10-31,7280919.6,5711548.55,0,0.0,0,0,1569371.0499999998,0.2155457189775863
2017-11-01,7083914.55,5591633.48,0,0.0,0,0,1492281.0699999994,0.21065768925741762
2017-11-02,5199936.08,4288675.49,0,0.0,0,0,911260.5899999999,0.1752445753140873
2017-11-03,1577128.76,1289906.6,0,0.0,0,0,287222.1599999999,0.18211712783679115
2017-11-04,1931786.56,1566251.33,0,0.0,0,0,365535.23,0.18922133405876887
2017-11-05,2523519.9,2073018.57,0,0.0,0,0,450501.32999999984,0.17852101344633733
2017-11-06,3018330.58,2360833.81,0,0.0,0,0,657496.77,0.21783457861000766
2017-11-07,4095990.43,3338509.96,0,0.0,0,0,757480.4700000002,0.18493218745142434
2017-11-08,4277782.67,3348300.89,0,0.0,0,0,929481.7799999998,0.21728120657424604
2017-11-09,2792998.33,2205753.88,0,0.0,0,0,587244.4500000002,0.2102559259317567
2017-11-10,3541249.75,2843011.6,0,0.0,0,0,698238.1499999999,0.19717280601290543
2017-11-11,2921904.65,2403613.27,0,0.0,0,0,518291.3799999999,0.1773813461024472
2017-11-12,3084484.33,2422146.93,0,0.0,0,0,662337.3999999999,0.21473197109741837
2017-11-13,3746234.93,2946152.31,0,0.0,0,0,800082.6200000001,0.2135697933925356
2017-11-14,4154076.39,3314644.14,0,0.0,0,0,839432.25,0.20207434124724893
2017-11-15,3854132.18,3119546.66,0,0.0,0,0,734585.52,0.19059686738611026
2017-11-16,3066706.38,2516030.25,0,0.0,0,0,550676.1299999999,0.17956597788145598
2017-11-17,2781968.82,2191402.04,0,0.0,0,0,590566.7799999998,0.21228375233910776
2017-11-18,2774765.8,2218818.06,0,0.0,0,0,555947.7399999998,0.20035843745803691
2017-11-19,3132539.58,2911417.5,0,0.0,0,0,221122.08000000007,0.07058875853054666
2017-11-20,2995966.89,2760945.71,0,0.0,0,0,235021.18000000017,0.07844585358551814
2017-11-21,2297213.47,2128140.16,0,0.0,0,0,169073.31000000006,0.07359930289804545
2017-11-22,2248567.69,2263677.12,1,15109.430000000168,0,0,-15109.430000000168,-0.006719579787255668
2017-11-23,1749357.29,1656734.06,0,0.0,0,0,92623.22999999998,0.05294700546850551
2017-11-24,1620958.87,1618303.7,0,0.0,0,0,2655.1700000001583,0.0016380242886731347
2017-11-25,2674533.14,2727514.77,1,52981.62999999989,0,0,-52981.62999999989,-0.019809674147466306
2017-11-26,2940959.43,2955583.74,1,14624.310000000056,0,0,-14624.310000000056,-0.004972632349437086
2017-11-27,3888410.38,3813390.96,0,0.0,0,0,75019.41999999993,0.019293081920020987
2017-11-28,5847881.51,5752351.51,0,0.0,0,0,95530.0,0.016335830306520693
2017-11-29,4871438.96,4803864.88,0,0.0,0,0,67574.08000000007,0.013871482441812239
2017-11-30,4264134.96,4156136.15,0,0.0,0,0,107998.81000000006,0.025327249492122093
2017-12-01,2565213.32,2510402.2,0,0.0,0,0,54811.119999999646,0.021367080691753016
2017-12-02,2798541.49,2818052.3,1,19510.80999999959,0,0,-19510.80999999959,-0.00697177800283375
2017-12-03,1410398.63,1318304.86,0,0.0,0,0,92093.76999999979,0.0652962701757586
2017-12-04,1209471.35,1144863.17,0,0.0,0,0,64608.18000000017,0.053418528681973464
2017-12-05,1723297.16,1680632.44,0,0.0,0,0,42664.71999999997,0.024757610579477757
2017-12-06,1875094.15,1865514.43,0,0.0,0,0,9579.719999999972,0.005108927463722273
2017-12-07,2133387.42,2193351.43,1,59964.01000000024,0,0,-59964.01000000024,-0.028107417076641543
2017-12-08,1553493.17,1488945.36,0,0.0,0,0,64547.80999999982,0.041550108649656844
2017-12-09,1605808.62,1631952.74,1,26144.11999999988,0,0,-26144.11999999988,-0.016280968774473187
2017-12-10,1836022.63,1769756.1,0,0.0,0,0,66266.5299999998,0.036092436398782186
2017-12-11,2040261.84,2142116.71,1,101854.86999999988,0,0,-101854.86999999988,-0.049922450149829725
2017-12-12,2636835.06,2612267.82,0,0.0,0,0,24567.240000000224,0.009316942258800299
2017-12-13,2887343.12,2845278.71,0,0.0,0,0,42064.41000000015,0.014568552559143074
2017-12-14,2544808.4,2511218.15,0,0.0,0,0,33590.25,0.013199520246789503
2017-12-15,2615767.25,2602096.36,0,0.0,0,0,13670.89000000013,0.005226340378716849
2017-12-16,1895310.17,1824600.76,0,0.0,0,0,70709.40999999992,0.0373075663916265
2017-12-17,2997880.85,2962168.44,0,0.0,0,0,35712.41000000015,0.011912551494499905
2017-12-18,2575839.99,2572642.87,0,0.0,0,0,3197.1200000001118,0.001241195110104689
2017-12-19,2830509.48,2835294.19,1,4784.709999999963,0,0,-4784.709999999963,-0.0016904059264977141
2017-12-20,3950305.28,3962113.72,1,11808.44000000041,0,0,-11808.44000000041,-0.002989247453807016
2017-12-21,2446276.92,2392977.63,0,0.0,0,0,53299.29000000004,0.021787921704301588
2017-12-22,2423079.28,2383321.92,0,0.0,0,0,39757.35999999987,0.01640778340525444
2017-12-23,2343205.29,2302420.5,0,0.0,0,0,40784.79000000004,0.017405555618219024
2017-12-24,1582944.12,1537881.36,0,0.0,0,0,45062.76000000001,0.028467688423518076
2017-12-25,1888197.46,1829750.85,0,0.0,0,0,58446.60999999987,0.030953653544264312
2017-12-26,2701416.56,2654070.12,0,0.0,0,0,47346.439999999944,0.017526523195667366
2017-12-27,4103218.35,4112542.69,1,9324.339999999851,0,0,-9324.339999999851,-0.0022724454817277394
2017-12-28,3545279.44,3453711.8,0,0.0,0,0,91567.64000000013,0.025828045870482957
2017-12-29,6520226.98,6483039.79,0,0.0,0,0,37187.19000000041,0.005703358198122178
2017-12-30,5342810.18,5371586.26,1,28776.080000000075,0,0,-28776.080000000075,-0.005385944667792798
2017-12-31,5157535.61,5013423.96,0,0.0,0,0,144111.65000000037,0.027941959280044674
2018-01-01,4076479.77,3905605.37,0,0.0,0,0,170874.3999999999,0.04191714656785845
2018-01-02,3624718.09,3245091.67,0,0.0,0,0,379626.4199999999,0.10473267453469738
2018-01-03,1228388.32,997328.86,0,0.0,0,0,231059.46000000008,0.18809968821585674
